time,.x,.y,.z,.w,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023-07-21 15:11:19.861626,-0.4110107421875,-0.443603515625,0.28021240234375,0.7454833984375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.872546,-0.4024658203125,-0.4542236328125,0.2821044921875,0.7430419921875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.885078,-0.39373779296875,-0.46502685546875,0.2840576171875,0.74029541015625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.893512,-0.38507080078125,-0.47601318359375,0.2861328125,0.737060546875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.902372,-0.3763427734375,-0.48779296875,0.2884521484375,0.73297119140625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.912779,-0.36810302734375,-0.5,0.2906494140625,0.72802734375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.922635,-0.360107421875,-0.5128173828125,0.29254150390625,0.7222900390625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.932839,-0.35333251953125,-0.52520751953125,0.293701171875,0.71624755859375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.942904,-0.34600830078125,-0.53875732421875,0.2940673828125,0.70965576171875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.952785,-0.33905029296875,-0.55120849609375,0.29339599609375,0.70367431640625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.962931,-0.33197021484375,-0.56329345703125,0.2919921875,0.69805908203125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.972292,-0.32464599609375,-0.5751953125,0.2901611328125,0.6925048828125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.984772,-0.31732177734375,-0.58697509765625,0.28826904296875,0.686767578125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.992388,-0.308837890625,-0.60113525390625,0.28619384765625,0.67919921875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.001971,-0.2999267578125,-0.6171875,0.2840576171875,0.669677734375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.012325,-0.291259765625,-0.633544921875,0.28155517578125,0.6591796875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.022733,-0.28302001953125,-0.649658203125,0.2781982421875,0.6484375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.033129,-0.27520751953125,-0.66436767578125,0.27423095703125,0.63848876953125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
