time,imu_x,imu_y,imu_z,imu_w,mocap_x,mocap_y,mocap_z,mocap_w
2023-07-21 15:10:59.974462,0.24932861328125,0.61370849609375,-0.74609375,0.06732177734375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.986873,0.24896240234375,0.6207275390625,-0.73974609375,0.0738525390625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.994583,0.24835205078125,0.62823486328125,-0.73291015625,0.08074951171875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.004225,0.2474365234375,0.634765625,-0.726806640625,0.0867919921875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.014393,0.24609375,0.64178466796875,-0.7203369140625,0.093505859375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.024931,0.2442626953125,0.64874267578125,-0.7137451171875,0.100341796875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.033670,0.24224853515625,0.65509033203125,-0.7076416015625,0.10675048828125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.043566,0.23980712890625,0.66180419921875,-0.701171875,0.1136474609375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.053259,0.2374267578125,0.6678466796875,-0.69512939453125,0.1199951171875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.064451,0.2347412109375,0.67401123046875,-0.68890380859375,0.12652587890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.074338,0.23193359375,0.679931640625,-0.682861328125,0.1326904296875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.087644,0.229248046875,0.68524169921875,-0.6773681640625,0.137939453125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.093614,0.226318359375,0.69049072265625,-0.6719970703125,0.1429443359375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.104423,0.22332763671875,0.69537353515625,-0.6669921875,0.1473388671875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.113777,0.22027587890625,0.70001220703125,-0.66229248046875,0.151123046875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.123252,0.21746826171875,0.70428466796875,-0.65802001953125,0.1539306640625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.134155,0.2152099609375,0.7083740234375,-0.6539306640625,0.15576171875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.143933,0.2137451171875,0.71221923828125,-0.6500244140625,0.156494140625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.153366,0.2127685546875,0.716064453125,-0.64617919921875,0.15631103515625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.164602,0.21209716796875,0.7200927734375,-0.64215087890625,0.15521240234375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.174359,0.21160888671875,0.72381591796875,-0.63848876953125,0.153564453125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.184101,0.21099853515625,0.72735595703125,-0.63519287109375,0.1514892578125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.194037,0.210205078125,0.73089599609375,-0.63201904296875,0.14910888671875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.204551,0.20928955078125,0.73406982421875,-0.629150390625,0.1466064453125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.214523,0.20831298828125,0.73675537109375,-0.626953125,0.14422607421875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.224319,0.20709228515625,0.73895263671875,-0.625244140625,0.1419677734375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.234226,0.205810546875,0.740478515625,-0.624267578125,0.14031982421875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.244231,0.20416259765625,0.741455078125,-0.62384033203125,0.13916015625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.253814,0.2021484375,0.7420654296875,-0.62396240234375,0.138427734375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.266789,0.1998291015625,0.7423095703125,-0.62445068359375,0.13812255859375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.274171,0.197265625,0.7421875,-0.6253662109375,0.13824462890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.283747,0.19512939453125,0.74163818359375,-0.62664794921875,0.13873291015625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.293806,0.19287109375,0.74041748046875,-0.6285400390625,0.1397705078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.303299,0.19085693359375,0.73876953125,-0.63079833984375,0.1409912109375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.313693,0.1888427734375,0.736572265625,-0.6336669921875,0.1424560546875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.323152,0.1868896484375,0.73382568359375,-0.6370849609375,0.14385986328125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.333060,0.18499755859375,0.73046875,-0.64117431640625,0.14508056640625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.344300,0.183349609375,0.72662353515625,-0.64581298828125,0.14605712890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.354041,0.181884765625,0.7222900390625,-0.65087890625,0.1468505859375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.364012,0.1807861328125,0.71746826171875,-0.65643310546875,0.14739990234375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.373507,0.179931640625,0.71240234375,-0.66204833984375,0.1475830078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.384467,0.17938232421875,0.70721435546875,-0.66778564453125,0.14739990234375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.393261,0.1790771484375,0.7020263671875,-0.6734619140625,0.146728515625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.402988,0.178955078125,0.6962890625,-0.67974853515625,0.14520263671875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.412904,0.1790771484375,0.6904296875,-0.6861572265625,0.142822265625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.424108,0.17926025390625,0.6842041015625,-0.69305419921875,0.13922119140625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.433840,0.17938232421875,0.67779541015625,-0.7001953125,0.13470458984375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.446188,0.17913818359375,0.6708984375,-0.70782470703125,0.1295166015625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.453542,0.178466796875,0.6636962890625,-0.71575927734375,0.1241455078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.463749,0.1771240234375,0.65576171875,-0.7242431640625,0.11871337890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.474657,0.175048828125,0.64739990234375,-0.73297119140625,0.11383056640625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.483212,0.172119140625,0.638671875,-0.741943359375,0.10968017578125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.493166,0.16796875,0.62939453125,-0.751220703125,0.1064453125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.503300,0.1622314453125,0.61968994140625,-0.76080322265625,0.104248046875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
